Customer ID,L,R,F,M,S,cluster,score,tier
15591,91,217,3,217.9,0.1731745781422488,1,653.7,Silver
15595,0,122,1,357.6,0.2691689008042895,1,357.6,Silver
15596,134,0,5,1723.45,0.411764705882353,1,8617.25,Gold
15597,0,210,1,238.8,0.174798927613941,1,238.8,Bronze
15598,0,62,1,307.34,0.3335120643431635,1,307.34,Silver
15599,0,80,1,488.32,0.3142091152815013,1,488.32,Silver
15600,165,63,4,1199.31,0.341263207695947,1,4797.24,Gold
15601,365,7,17,8183.56,0.4395521211165431,0,139120.52000000002,Platinum
15602,369,3,8,1932.64,0.4173710771171739,1,15461.12,Platinum
15603,0,283,1,40.0,0.0965147453083109,1,40.0,Bronze
15605,320,8,5,738.57,0.4031856174105031,1,3692.85,Gold
15606,257,25,8,2310.83,0.3937785838195868,0,18486.64,Platinum
15607,156,178,8,1604.21,0.2297035167954581,0,12833.68,Platinum
15608,0,50,1,692.3,0.3463806970509384,1,692.3,Silver
15611,299,18,13,1405.83,0.4159911685853966,0,18275.79,Platinum
15613,0,245,1,433.72,0.1372654155495978,1,433.72,Silver
15614,188,72,4,3147.36,0.3316117331651159,0,12589.44,Platinum
15615,346,25,24,10974.23,0.4408374073489985,0,263381.52,Platinum
15616,0,73,1,317.11,0.3217158176943699,1,317.11,Silver
15617,111,31,3,828.5500000000001,0.3726383851127582,1,2485.65,Gold
15620,0,44,1,389.18,0.3528150134048258,1,389.18,Silver
15622,218,62,8,4143.05,0.3541002996372812,0,33144.4,Platinum
15623,335,28,7,2136.02,0.3876202491720549,1,14952.14,Platinum
15625,165,11,5,1702.14,0.3999684592335594,1,8510.7,Gold
15626,0,56,1,391.72,0.3399463806970509,1,391.72,Silver
15627,65,92,2,566.9,0.3042816590443148,1,1133.8,Silver
15628,359,1,9,2782.02,0.4224570257057246,0,25038.18,Platinum
15629,82,85,4,2240.9,0.3176707143983599,1,8963.6,Gold
15630,0,279,1,295.05,0.1008042895442359,1,295.05,Silver
15631,0,277,1,596.67,0.1029490616621983,1,596.67,Silver
15633,221,144,13,4352.46,0.2808705251537612,0,56581.98,Platinum
15634,0,18,1,311.1,0.3806970509383378,1,311.1,Silver
15635,0,30,1,100.35,0.367828418230563,1,100.35,Bronze
15636,132,72,2,719.82,0.3257293802239394,1,1439.64,Silver
15637,310,48,4,574.23,0.3573489985806655,1,2296.92,Gold
15638,231,13,6,2265.2,0.4007648635861852,1,13591.2,Platinum
15639,153,86,2,639.76,0.3107159753982021,1,1279.52,Silver
15640,352,7,15,11441.92,0.4336697681753667,0,171628.8,Platinum
15641,336,31,8,3458.35,0.3873442674656994,0,27666.8,Platinum
15642,0,364,1,105.78,0.0096514745308311,1,105.78,Bronze
15645,11,49,2,443.16,0.3503942595805078,1,886.32,Silver
15646,38,7,3,526.97,0.3983756505283078,1,1580.91,Silver
15647,0,50,1,169.0,0.3463806970509384,1,169.0,Bronze
15649,19,2,3,1354.35,0.403737580823214,1,4063.05,Gold
15650,106,156,2,553.88,0.2356489512695158,1,1107.76,Silver
15651,176,55,2,612.76,0.3439599432266204,1,1225.52,Silver
15652,97,22,4,1082.6,0.3852310361141776,1,4330.4,Gold
15658,363,7,4,1399.37,0.4013168269988961,1,5597.48,Gold
15659,266,21,2,226.04,0.3804210692319823,1,452.08,Silver
15660,306,0,7,1212.13,0.4176470588235294,1,8484.91,Gold
15661,199,14,6,906.15,0.3996924775272039,1,5436.9,Gold
15662,77,296,2,283.73,0.0855149030121432,1,567.46,Silver
15664,200,84,3,867.6,0.3158019239867529,1,2602.8,Gold
15665,223,46,3,1773.11,0.3565525942280397,1,5319.33,Gold
15666,23,107,2,632.94,0.2881958681595963,1,1265.88,Silver
15670,0,191,1,152.15,0.1951742627345844,1,152.15,Bronze
15672,0,360,1,45.3,0.013941018766756,1,45.3,Bronze
15673,203,86,5,3533.77,0.3195395048099669,0,17668.85,Platinum
15674,313,52,8,4501.63,0.3648241602270935,0,36013.04,Platinum
15675,0,39,1,218.35,0.3581769436997319,1,218.35,Bronze
15677,42,56,2,648.4,0.3428875571676392,1,1296.8,Silver
15678,127,30,2,1541.19,0.3707695947011512,1,3082.38,Gold
15680,371,1,8,3173.9,0.4195158492351364,0,25391.2,Platinum
15681,185,14,9,1563.54,0.4085160069389686,0,14071.86,Platinum
15682,88,234,2,318.24,0.1520028386689796,1,636.48,Silver
15683,0,108,1,330.79,0.2841823056300268,1,330.79,Silver
15684,188,182,3,173.95,0.210708090206592,1,521.8499999999999,Silver
15685,0,85,1,55.98,0.3088471849865952,1,55.98,Bronze
15686,0,55,1,90.0,0.3410187667560322,1,90.0,Bronze
15688,0,53,1,190.57,0.3431635388739946,1,190.57,Bronze
15689,0,252,1,266.93,0.1297587131367292,1,266.93,Bronze
15691,338,29,3,434.5,0.3747831572307207,1,1303.5,Silver
15693,0,294,1,37.5,0.0847184986595174,1,37.5,Bronze
15694,366,0,12,4331.41,0.4323529411764706,0,51976.92,Platinum
15695,83,232,2,721.0600000000001,0.1541476107869421,1,1442.12,Silver
15696,260,58,5,1170.11,0.3495663144614414,1,5850.549999999999,Gold
15697,0,324,1,246.75,0.0525469168900804,1,246.75,Bronze
15698,0,259,1,46.2,0.1222520107238605,1,46.2,Bronze
15702,205,111,2,140.39,0.2839063239236714,1,280.78,Bronze
15704,81,137,2,1524.34,0.2560242863901593,1,3048.68,Gold
15708,55,4,3,1014.48,0.4015928087052515,1,3043.44,Gold
15709,0,224,1,194.6,0.1597855227882038,1,194.6,Bronze
15710,0,52,1,898.87,0.3442359249329759,1,898.87,Silver
15711,128,191,2,420.25,0.1981154392051727,1,840.5,Silver
15712,359,14,7,2400.05,0.4026336539977921,1,16800.350000000002,Platinum
15713,357,1,3,654.09,0.4048099668821952,1,1962.27,Gold
15714,102,88,3,453.93,0.3115123797508279,1,1361.79,Silver
15715,63,190,5,658.02,0.2080113546759186,1,3290.1,Gold
15716,362,4,8,1938.0,0.4162986910581927,1,15504.0,Platinum
15717,171,56,4,456.7000000000001,0.3487699101088157,1,1826.8000000000004,Gold
15718,0,175,1,293.79,0.2123324396782841,1,293.79,Bronze
15719,357,16,18,5177.45,0.4328418230563002,0,93194.1,Platinum
15720,0,185,1,143.19,0.2016085790884718,1,143.19,Bronze
15722,195,80,6,3035.54,0.3289149976344425,0,18213.24,Platinum
15723,162,46,3,744.55,0.3565525942280397,1,2233.65,Gold
15724,0,35,1,92.6,0.3624664879356568,1,92.6,Bronze
15726,0,25,1,321.91,0.3731903485254692,1,321.91,Silver
15727,297,22,8,4266.55,0.3969957419965305,0,34132.4,Platinum
15728,64,14,2,544.6,0.387927771644851,1,1089.2,Silver
15729,3,35,2,107.55,0.365407664406245,1,215.1,Bronze
15730,49,16,2,605.7,0.3857829995268885,1,1211.4,Silver
15731,0,188,1,125.3,0.1983914209115281,1,125.3,Bronze
15732,301,7,9,1387.95,0.4160227093518372,0,12491.55,Platinum
15734,110,71,2,923.85,0.3268017662829207,1,1847.7,Gold
15735,0,56,1,327.68,0.3399463806970509,1,327.68,Silver
15736,0,70,2,1815.72,0.3278741523419019,1,3631.44,Gold
15738,356,7,26,8560.55,0.4660227093518372,0,222574.3,Platinum
15741,160,93,2,208.62,0.3032092729853335,1,417.24,Silver
15742,0,254,1,156.87,0.1276139410187667,1,156.87,Bronze
15747,314,10,6,1588.57,0.4039820217631288,1,9531.42,Gold
15748,0,84,2,465.45,0.3128607475161646,1,930.9,Silver
15750,371,1,12,4331.711,0.4312805551174893,0,51980.53200000001,Platinum
15751,272,95,11,1380.44,0.3275350891026652,0,15184.84,Platinum
15752,84,7,3,1570.16,0.3983756505283078,1,4710.4800000000005,Gold
15754,161,128,6,2579.04,0.2774404668033433,1,15474.24,Platinum
15755,356,14,11,3628.87,0.4143983598801451,0,39917.57,Platinum
15757,160,21,4,2225.94,0.3863034221731588,1,8903.76,Gold
15759,226,146,4,577.89,0.2522551648005046,1,2311.56,Gold
15760,0,265,2,13916.34,0.1187588708405614,0,27832.68,Platinum
15761,0,77,1,143.05,0.317426273458445,1,143.05,Bronze
15764,44,69,2,1223.11,0.3289465384008831,1,2446.22,Gold
15765,0,301,1,370.63,0.0772117962466488,1,370.63,Silver
15766,225,91,2,516.0,0.305354045103296,1,1032.0,Silver
15768,260,111,31,14979.26,0.3692004415707302,0,464357.06,Platinum
15769,357,6,21,32451.6,0.4523892130578773,0,681483.6,Platinum
15770,0,247,1,321.45,0.1351206434316354,1,321.45,Silver
15771,89,239,3,1006.54,0.1495820848446617,1,3019.62,Gold
15772,0,53,1,280.88,0.3431635388739946,1,280.88,Bronze
15773,0,44,1,138.84,0.3528150134048258,1,138.84,Bronze
15774,238,53,5,1059.14,0.3549282447563476,1,5295.700000000001,Gold
15775,0,266,1,45.6,0.1147453083109919,1,45.6,Bronze
15777,172,31,3,715.5,0.3726383851127582,1,2146.5,Gold
15778,0,66,1,307.95000000000005,0.3292225201072386,1,307.95000000000005,Silver
15779,69,98,2,124.08,0.2978473426904274,1,248.16,Bronze
15782,0,65,1,1399.36,0.3302949061662198,1,1399.36,Silver
15784,204,102,2,848.33,0.2935577984545024,1,1696.66,Gold
15785,345,14,11,3640.96,0.4143983598801451,0,40050.56,Platinum
15786,118,52,2,3582.62,0.3471771014035641,0,7165.24,Gold
15788,0,143,1,221.83,0.2466487935656836,1,221.83,Bronze
15789,192,66,5,1610.71,0.3409872259895916,1,8053.55,Gold
15791,112,164,3,1995.65,0.2300110392682542,1,5986.950000000001,Gold
15792,218,34,2,933.84,0.3664800504652263,1,1867.68,Gold
15793,359,13,5,1433.96,0.3978236871155969,1,7169.8,Gold
15794,0,371,2,777.0,0.0050859485885507,1,1554.0,Silver
15795,260,65,7,1369.86,0.3479419649897493,1,9589.02,Gold
15796,243,9,9,2464.27,0.4138779372338748,0,22178.43,Platinum
15797,100,216,2,613.6800000000001,0.1713057877306418,1,1227.36,Silver
15798,188,127,3,1535.37,0.2696893234505598,1,4606.11,Gold
15799,0,53,1,540.15,0.3431635388739946,1,540.15,Silver
15800,165,88,5,543.5,0.3173947326920044,1,2717.5,Gold
15803,230,80,3,1513.84,0.3200914682226778,1,4541.52,Gold
15805,343,20,13,4660.75,0.4138463964674341,0,60589.75,Platinum
15807,257,43,2,913.62,0.3568285759343952,1,1827.24,Gold
15808,368,4,18,14674.96,0.4457104557640751,0,264149.28,Platinum
15809,75,94,2,758.6700000000001,0.3021368869263523,1,1517.34,Silver
15810,286,21,4,1607.06,0.3863034221731588,1,6428.24,Gold
15811,22,0,2,1671.9,0.4029411764705882,1,3343.8,Gold
15812,288,70,7,3400.33,0.3425800346948431,0,23802.31,Platinum
15814,210,28,2,689.11,0.3729143668191137,1,1378.22,Silver
15816,0,177,2,144.15,0.2131288440309099,1,288.3,Bronze
15817,122,55,3,2766.4,0.3469011196972086,0,8299.2,Gold
15818,0,223,1,340.5,0.1608579088471849,1,340.5,Silver
15819,200,66,6,2029.34,0.3439284024601798,1,12176.04,Platinum
15822,240,128,4,954.59,0.2715581138621669,1,3818.36,Gold
15823,358,7,3,3882.17,0.3983756505283078,0,11646.51,Gold
15824,78,88,2,890.94,0.3085712032802397,1,1781.88,Gold
15826,0,203,1,943.97,0.1823056300268096,1,943.97,Silver
15827,328,7,16,1957.98,0.4366109446459549,0,31327.68,Platinum
15828,0,10,1,1108.82,0.3892761394101877,1,1108.82,Silver
15833,0,372,1,80.4,0.0010723860589812,1,80.4,Bronze
15834,47,11,3,1539.24,0.3940861062923829,1,4617.72,Gold
15837,0,120,1,385.03,0.271313672922252,1,385.03,Silver
15838,357,2,16,40519.92,0.441972874940861,0,648318.72,Platinum
15841,343,21,5,1518.35,0.389244598643747,1,7591.75,Gold
15842,134,28,2,548.8000000000001,0.3729143668191137,1,1097.6,Silver
15845,145,171,3,714.51,0.2225043368553855,1,2143.53,Gold
15846,0,20,1,107.01,0.3785522788203753,1,107.01,Bronze
15847,213,63,3,433.3,0.3383220312253587,1,1299.9,Silver
15848,0,256,1,139.94,0.1254691689008042,1,139.94,Bronze
15850,349,11,4,819.87,0.3970272827629711,1,3279.48,Gold
15851,0,161,1,109.73,0.2273458445040214,1,109.73,Bronze
15852,0,161,1,96.55,0.2273458445040214,1,96.55,Bronze
15854,352,11,9,2609.16,0.4117331651159123,0,23482.44,Platinum
15855,0,111,1,340.48,0.2809651474530831,1,340.48,Silver
15856,370,0,26,17832.77,0.4735294117647058,0,463652.02,Platinum
15857,0,65,1,273.48,0.3302949061662198,1,273.48,Bronze
15858,362,2,9,2521.52,0.4213846396467434,0,22693.68,Platinum
15859,0,67,1,438.46,0.3281501340482574,1,438.46,Silver
15860,364,3,10,1528.0,0.4232534300583505,0,15280.0,Platinum
15861,224,91,4,1236.43,0.3112363980444725,1,4945.72,Gold
15862,348,8,10,2095.41,0.4178914997634443,0,20954.1,Platinum
15863,105,252,3,289.86,0.1356410660779057,1,869.58,Silver
15864,0,16,1,244.44,0.3828418230563002,1,244.44,Bronze
15865,290,48,2,1353.79,0.351466645639489,1,2707.58,Gold
15867,355,4,17,5251.31,0.4427692792934868,0,89272.27,Platinum
15868,0,218,1,94.53,0.1662198391420911,1,94.53,Bronze
15869,0,261,1,174.02,0.1201072386058981,1,174.02,Bronze
15870,49,31,3,508.52,0.3726383851127582,1,1525.56,Silver
15871,0,72,1,33.099999999999994,0.3227882037533512,1,33.099999999999994,Bronze
15872,171,13,2,434.75,0.3890001577038322,1,869.5,Silver
15873,1,134,4,313.92,0.2651237975082794,1,1255.68,Silver
15874,313,22,14,6878.88,0.4146428008200599,0,96304.32,Platinum
15875,0,281,1,111.72,0.0986595174262734,1,111.72,Bronze
15876,39,44,2,1449.14,0.355756189875414,1,2898.28,Gold
15878,171,196,2,330.77,0.1927535089102665,1,661.54,Silver
15879,317,39,4,1157.3,0.3670004731114967,1,4629.2,Gold
15880,0,4,1,343.28,0.3957104557640751,1,343.28,Silver
15882,360,3,6,979.62,0.4114887241759975,1,5877.72,Gold
15884,303,67,2,249.7,0.3310913105188456,1,499.4,Silver
15885,303,18,12,1572.47,0.4130499921148084,0,18869.64,Platinum
15886,181,51,3,871.78,0.3511906639331336,1,2615.34,Gold
15887,148,41,3,1027.15,0.3619145245229459,1,3081.4500000000003,Gold
15888,125,35,2,260.85,0.365407664406245,1,521.7,Silver
15889,360,4,7,1359.41,0.4133575145876045,1,9515.87,Gold
15890,210,29,5,535.65,0.3806655101718972,1,2678.25,Gold
15892,0,304,1,128.2,0.0739946380697051,1,128.2,Bronze
15893,0,116,1,305.28000000000003,0.275603217158177,1,305.28000000000003,Silver
15894,0,4,1,156.74,0.3957104557640751,1,156.74,Bronze
15898,360,2,22,4207.43,0.4596199337643905,0,92563.46,Platinum
15899,0,3,1,56.25,0.3967828418230563,1,56.25,Bronze
15900,148,48,3,549.29,0.3544078221100772,1,1647.87,Silver
15901,92,86,4,339.34,0.3165983283393787,1,1357.36,Silver
15902,0,15,1,145.01,0.3839142091152815,1,145.01,Bronze
15903,316,13,5,3813.08,0.3978236871155969,0,19065.4,Platinum
15905,0,178,1,114.69,0.2091152815013405,1,114.69,Bronze
15906,76,9,3,987.95,0.3962308784103454,1,2963.8500000000004,Gold
15908,21,125,2,764.57,0.268892919097934,1,1529.14,Silver
15910,287,35,7,1449.62,0.3801135467591862,1,10147.34,Gold
15911,106,258,8,1702.34,0.1439126320769594,1,13618.72,Platinum
15912,293,71,7,810.08,0.3415076486358618,0,5670.56,Gold
15913,0,169,1,6.300000000000001,0.2187667560321715,1,6.300000000000001,Bronze
15914,0,13,2,205.99,0.3890001577038322,1,411.98,Silver
15915,0,36,1,429.21,0.3613941018766756,1,429.21,Silver
15916,362,1,7,1899.08,0.4165746727645482,1,13293.56,Platinum
15917,131,241,4,437.53,0.1503784891972875,1,1750.12,Gold
15918,0,266,1,248.65,0.1147453083109919,1,248.65,Bronze
15919,0,3,1,270.72,0.3967828418230563,1,270.72,Bronze
15920,301,59,5,404.14,0.3484939284024602,1,2020.7,Gold
15921,243,31,3,466.08,0.3726383851127582,1,1398.24,Silver
15922,0,8,1,369.5,0.3914209115281502,1,369.5,Silver
15923,0,7,1,127.08,0.3924932975871313,1,127.08,Bronze
15924,0,366,1,102.82,0.0075067024128686,1,102.82,Bronze
15926,0,177,1,134.44,0.2101876675603217,1,134.44,Bronze
15927,0,282,1,123.39,0.0975871313672922,1,123.39,Bronze
15928,0,291,1,293.53,0.0879356568364611,1,293.53,Bronze
15929,0,279,1,594.0,0.1008042895442359,1,594.0,Silver
15931,0,63,1,239.9,0.3324396782841823,1,239.9,Bronze
15934,11,52,2,2190.66,0.3471771014035641,1,4381.32,Gold
15936,88,14,2,282.79,0.387927771644851,1,565.58,Silver
15938,100,91,4,330.23,0.3112363980444725,1,1320.92,Silver
15939,0,9,1,2945.38,0.3903485254691689,0,2945.38,Gold
15941,0,272,1,405.0,0.1083109919571045,1,405.0,Silver
15943,28,284,2,271.29,0.0983835357199179,1,542.58,Silver
15944,332,28,3,1839.14,0.3758555432897019,1,5517.42,Gold
15945,372,0,4,646.27,0.4088235294117647,1,2585.08,Gold
15946,131,137,3,2304.18,0.2589654628607475,1,6912.539999999999,Gold
15948,0,59,1,553.85,0.3367292225201073,1,553.85,Silver
15950,307,10,6,5415.2,0.4039820217631288,0,32491.2,Platinum
15951,0,16,1,304.95,0.3828418230563002,1,304.95,Silver
15953,367,4,11,2010.17,0.4251222204699574,0,22111.870000000003,Platinum
15954,0,224,1,190.75,0.1597855227882038,1,190.75,Bronze
15955,281,7,9,4242.1,0.4160227093518372,0,38178.9,Platinum
15956,175,186,2,617.6,0.2034773695000788,1,1235.2,Silver
15957,0,55,2,501.21,0.3439599432266204,1,1002.42,Silver
15958,147,38,3,388.64,0.3651316826998896,1,1165.92,Silver
15959,0,317,3,579.49,0.0659359722441255,1,1738.47,Silver
15960,61,9,4,410.95,0.3991720548809336,1,1643.8,Silver
15961,0,14,1,451.29,0.3849865951742627,1,451.29,Silver
15962,0,84,1,295.83,0.3099195710455764,1,295.83,Silver
15964,0,298,1,272.96000000000004,0.0804289544235925,1,272.96000000000004,Bronze
15965,369,2,10,2167.45,0.4243258161173316,0,21674.5,Platinum
15966,0,85,1,426.53,0.3088471849865952,1,426.53,Silver
15967,359,14,10,2622.77,0.4114571834095569,0,26227.7,Platinum
15968,0,23,1,418.05,0.3753351206434316,1,418.05,Silver
15969,96,60,2,460.95,0.3385980129317142,1,921.9,Silver
15970,0,233,1,703.22,0.1501340482573726,1,703.22,Silver
15971,346,20,6,1702.98,0.3932581611733165,1,10217.88,Gold
15972,143,91,5,1810.27,0.3141775745150608,1,9051.35,Gold
15973,62,1,3,680.62,0.4048099668821952,1,2041.86,Gold
15976,140,45,4,1315.7,0.3605661567576093,1,5262.8,Gold
15978,211,67,2,2180.64,0.3310913105188456,0,4361.28,Gold
15979,0,237,1,329.22,0.1458445040214477,1,329.22,Silver
15980,65,125,4,4194.82,0.2747752720391105,0,16779.28,Platinum
15981,218,36,13,5954.29,0.3966882195237344,0,77405.77,Platinum
15982,0,240,1,324.51,0.142627345844504,1,324.51,Silver
15983,367,0,6,2483.8,0.4147058823529412,1,14902.8,Platinum
15984,369,3,21,5921.65,0.455606371234821,0,124354.65,Platinum
15985,124,71,5,1572.86,0.3356252956946854,1,7864.299999999999,Gold
15986,0,16,1,186.3,0.3828418230563002,1,186.3,Bronze
15987,10,3,2,230.85,0.3997240182936445,1,461.7,Silver
15988,105,186,2,612.0600000000001,0.2034773695000788,1,1224.12,Silver
15989,361,10,2,372.51,0.3922173158807759,0,745.02,Silver
15990,155,129,5,1217.94,0.2734269042737738,1,6089.700000000001,Gold
15991,0,169,1,150.55,0.2187667560321715,1,150.55,Bronze
15992,57,31,2,854.61,0.36969720864217,1,1709.22,Gold
15994,224,46,2,775.11,0.3536114177574515,1,1550.22,Silver
15995,0,49,1,696.19,0.3474530831099196,1,696.19,Silver
15996,31,1,2,626.22,0.401868790411607,1,1252.44,Silver
15998,345,28,11,5218.37,0.3993849550544078,0,57402.07,Platinum
15999,0,370,1,20.4,0.0032171581769437,1,20.4,Bronze
16001,0,16,1,583.39,0.3828418230563002,1,583.39,Silver
16002,0,260,1,169.21,0.1211796246648793,1,169.21,Bronze
16003,354,16,5,2878.46,0.3946065289386532,0,14392.3,Platinum
16004,208,109,5,2146.39,0.2948746254533985,1,10731.95,Gold
16005,74,10,6,1820.83,0.4039820217631288,1,10924.98,Gold
16006,0,22,1,245.77,0.3764075067024128,1,245.77,Bronze
16007,159,18,3,1373.2,0.3865794038795143,1,4119.6,Gold
16008,248,17,12,4905.35,0.4141223781737896,0,58864.2,Platinum
16010,35,11,8,1316.56,0.408791988645324,0,10532.48,Gold
16011,372,1,14,2517.75,0.4371629080586658,0,35248.5,Platinum
16012,128,36,2,1574.5,0.3643352783472638,1,3149.0,Gold
16013,360,6,39,20315.84,0.5053303895284655,0,792317.76,Platinum
16014,269,43,2,467.89,0.3568285759343952,1,935.78,Silver
16016,35,1,4,1025.18,0.4077511433527835,1,4100.72,Gold
16017,286,52,4,1341.95,0.3530594543447406,1,5367.8,Gold
16018,336,31,2,289.23,0.36969720864217,1,578.46,Silver
16019,343,16,18,13679.61,0.4328418230563002,0,246232.98,Platinum
16021,149,30,2,532.25,0.3707695947011512,1,1064.5,Silver
16024,0,46,2,232.96,0.3536114177574515,1,465.92,Silver
16027,242,92,9,1113.74,0.3248698943384325,0,10023.66,Gold
16028,0,230,1,82.2,0.1533512064343163,1,82.2,Bronze
16029,359,7,47,41184.3,0.5277874152341901,0,1935662.1,Platinum
16032,67,91,6,1970.45,0.317118750985649,1,11822.7,Gold
16033,115,4,8,2019.73,0.4162986910581927,0,16157.84,Platinum
16034,14,29,3,491.02,0.3747831572307207,1,1473.06,Silver
16035,0,195,1,217.73,0.1908847184986595,1,217.73,Bronze
16036,196,59,2,1797.92,0.3396703989906955,1,3595.84,Gold
16037,103,179,2,654.32,0.2109840719129475,1,1308.64,Silver
16039,204,58,2,456.4,0.3407427850496767,1,912.8,Silver
16040,179,65,4,1103.35,0.3391184355779846,1,4413.4,Gold
16042,74,14,3,1067.85,0.3908689481154392,1,3203.55,Gold
16043,102,14,4,1082.6,0.3938101245860275,1,4330.4,Gold
16044,0,70,1,340.84000000000003,0.3249329758713137,1,340.84000000000003,Silver
16045,81,51,4,2094.23,0.3541318404037218,1,8376.92,Gold
16046,0,197,1,235.78,0.188739946380697,1,235.78,Bronze
16047,0,317,1,107.14,0.060053619302949,1,107.14,Bronze
16048,176,8,4,818.7900000000001,0.4002444409399149,1,3275.1600000000003,Gold
16049,141,10,3,787.89,0.3951584923513641,1,2363.67,Gold
16050,17,18,2,162.8,0.383638227408926,1,325.6,Silver
16051,0,316,1,188.44,0.0611260053619302,1,188.44,Bronze
16053,197,48,4,2122.89,0.3573489985806655,1,8491.56,Gold
16054,198,53,3,1327.98,0.3490458918151711,1,3983.94,Gold
16057,181,154,3,1591.73,0.2407348998580665,1,4775.1900000000005,Gold
16058,0,41,1,62.7,0.3560321715817695,1,62.7,Bronze
16059,201,2,7,1757.91,0.4155022867055669,1,12305.37,Platinum
16060,93,35,3,541.95,0.3683488408768333,1,1625.85,Silver
16061,0,66,1,89.65,0.3292225201072386,1,89.65,Bronze
16062,157,14,4,1709.83,0.3938101245860275,1,6839.32,Gold
16064,0,360,1,111.0,0.013941018766756,1,111.0,Bronze
16065,97,0,8,2010.53,0.4205882352941176,0,16084.24,Platinum
16067,112,197,3,3395.29,0.1946222993218735,0,10185.87,Gold
16068,0,228,1,122.93,0.1554959785522788,1,122.93,Bronze
16069,0,52,1,457.7,0.3442359249329759,1,457.7,Silver
16071,127,162,3,750.5600000000001,0.2321558113862167,1,2251.6800000000003,Gold
16072,121,63,3,3744.57,0.3383220312253587,0,11233.71,Gold
16074,0,25,1,265.25,0.3731903485254692,1,265.25,Bronze
16075,61,137,2,736.9300000000001,0.2560242863901593,1,1473.86,Silver
16077,0,260,1,2300.4,0.1211796246648793,1,2300.4,Gold
16078,0,304,1,283.79,0.0739946380697051,1,283.79,Bronze
16080,64,20,2,385.4,0.3814934552909635,1,770.8,Silver
16081,307,1,4,1653.28,0.4077511433527835,1,6613.12,Gold
16082,0,305,1,106.75,0.0729222520107238,1,106.75,Bronze
16083,6,17,2,1033.8,0.3847106134679072,1,2067.6,Gold
16085,308,15,7,1362.02,0.4015612679388109,1,9534.14,Gold
16086,370,2,6,1743.6,0.4125611102349787,1,10461.6,Gold
16087,300,24,5,1739.92,0.3860274404668034,1,8699.6,Gold
16088,15,210,2,1437.43,0.1777401040845292,1,2874.86,Gold
16089,122,21,2,271.44,0.3804210692319823,1,542.88,Silver
16090,0,259,1,205.91,0.1222520107238605,1,205.91,Bronze
16092,74,139,3,770.08,0.256820690742785,1,2310.24,Gold
16094,227,10,7,2617.33,0.4069231982337171,1,18321.31,Platinum
16095,0,91,1,447.05,0.3024128686327078,1,447.05,Silver
16096,228,51,3,1264.35,0.3511906639331336,1,3793.05,Gold
16098,351,8,8,2442.47,0.4120091468222678,1,19539.76,Platinum
16099,229,52,4,841.3,0.3530594543447406,1,3365.2,Gold
16100,0,97,1,582.64,0.2959785522788204,1,582.64,Silver
16101,126,69,3,1938.46,0.3318877148714714,1,5815.38,Gold
16103,311,24,16,4762.07,0.4183803816432739,0,76193.12,Platinum
16104,314,53,8,2476.25,0.3637517741681123,1,19810.0,Platinum
16105,165,73,4,2049.23,0.3305393471061347,1,8196.92,Gold
16108,197,69,3,1393.42,0.3318877148714714,1,4180.26,Gold
16109,0,333,1,327.6,0.0428954423592493,1,327.6,Silver
16110,0,157,1,481.79,0.2316353887399463,1,481.79,Silver
16111,0,63,1,562.48,0.3324396782841823,1,562.48,Silver
16115,176,32,4,907.17,0.3745071755243652,1,3628.68,Gold
16117,189,37,2,422.19,0.3632628922882826,1,844.38,Silver
16118,0,287,1,4376.25,0.092225201072386,0,4376.25,Gold
16119,329,29,6,1297.45,0.3836066866424854,1,7784.700000000001,Gold
16120,0,57,2,1747.77,0.3418151711086579,1,3495.54,Gold
16121,175,25,3,609.98,0.3790727014666456,1,1829.94,Gold
16122,58,1,3,316.92,0.4048099668821952,1,950.76,Silver
16124,314,53,3,1523.49,0.3490458918151711,1,4570.47,Gold
16125,358,2,14,4298.3,0.4360905219996845,0,60176.2,Platinum
16126,358,14,11,8359.03,0.4143983598801451,0,91949.33,Platinum
16127,0,361,1,145.06,0.0128686327077748,1,145.06,Bronze
16128,130,15,6,1920.83,0.3986200914682227,1,11524.98,Gold
16129,100,42,3,1396.05,0.3608421384639647,1,4188.15,Gold
16130,195,57,4,987.48,0.3476975240498344,1,3949.92,Gold
16131,362,10,6,6450.88,0.4039820217631288,0,38705.28,Platinum
16132,83,179,2,664.1999999999999,0.2109840719129475,1,1328.4,Silver
16133,241,11,23,8403.22,0.4529096357041476,0,193274.06,Platinum
16134,117,58,3,1527.25,0.3436839615202649,1,4581.75,Gold
16135,0,218,1,301.9,0.1662198391420911,1,301.9,Silver
16136,0,298,1,237.42,0.0804289544235925,1,237.42,Bronze
16137,0,315,1,422.7,0.0621983914209115,1,422.7,Silver
16138,212,13,3,910.35,0.3919413341744204,1,2731.05,Gold
16139,13,357,2,475.74,0.0200993534142879,1,951.48,Silver
16140,70,6,2,832.4200000000001,0.3965068601167008,1,1664.84,Silver
16141,0,52,1,335.54,0.3442359249329759,1,335.54,Silver
16143,360,4,7,2485.89,0.4133575145876045,1,17401.23,Platinum
16145,196,23,8,3005.9500000000003,0.3959233559375493,0,24047.6,Platinum
16146,0,83,1,212.25,0.3109919571045576,1,212.25,Bronze
16147,272,35,4,2023.91,0.3712900173474215,1,8095.64,Gold
16148,0,71,1,310.3,0.3238605898123324,1,310.3,Silver
