Customer ID,L,R,F,M,S,cluster
15325,265,30,7,1439.72,0.3854754770540924,1
15326,129,244,4,1388.81,0.1471613310203438,1
15328,0,42,1,107.24,0.3549597855227882,1
15329,350,9,8,1934.63,0.4109367607632865,1
15331,109,134,3,767.91,0.2621826210376912,1
15332,147,1,6,4892.68,0.4136334962939599,0
15336,0,36,1,240.5,0.3613941018766756,1
15337,0,46,1,373.02,0.3506702412868633,1
15338,0,312,1,283.43,0.0654155495978552,1
15339,248,56,5,1253.77,0.3517110865794039,1
15340,0,196,1,105.5,0.1898123324396783,1
15341,0,84,1,382.2,0.3099195710455764,1
15346,5,60,2,343.7,0.3385980129317142,1
15347,71,1,4,1162.0,0.4077511433527835,1
15350,9,8,2,547.6,0.3943620879987384,1
15351,62,4,4,1778.18,0.4045339851758398,1
15352,0,183,1,114.95,0.2037533512064343,1
15353,370,2,6,2398.93,0.4125611102349787,1
15354,0,238,3,284.4,0.1506544709036429,1
15356,54,3,4,698.45,0.4056063712348211,1
15358,366,0,22,8703.21,0.4617647058823529,0
15359,30,297,8,181.35,0.1020895757766913,0
15361,17,161,3,270.15,0.2332281974451979,1
15362,290,83,2,613.08,0.3139331335751458,1
15363,120,7,2,678.11,0.3954344740577196,1
15365,269,38,6,2242.81,0.3739552121116543,1
15366,241,44,5,1786.57,0.3645797192871787,1
15367,311,53,7,3203.74,0.360810597697524,0
15368,0,29,1,275.8,0.3689008042895442,1
15369,239,127,11,6251.26,0.2932187352152657,0
15370,0,45,1,1352.96,0.3517426273458445,1
15371,0,297,1,59.400000000000006,0.0815013404825737,1
15372,213,85,7,4009.66,0.3264942438101246,0
15373,215,6,6,1005.48,0.4082715659990538,1
15374,0,259,1,139.32,0.1222520107238605,1
15375,0,325,1,60.96,0.0514745308310991,1
15377,32,17,4,1211.75,0.3905929664090837,1
15378,39,97,2,246.5,0.2989197287494086,1
15379,0,35,1,1174.55,0.3624664879356568,1
15380,373,0,7,1788.8,0.4176470588235294,1
15381,159,58,3,1293.72,0.3436839615202649,1
15382,360,9,6,7777.84,0.4050544078221101,0
15384,210,16,2,1385.38,0.3857829995268885,1
15385,284,27,2,625.2,0.3739867528780949,1
15387,0,127,1,468.65,0.2638069705093834,1
15389,281,35,4,2233.8,0.3712900173474215,1
15390,12,31,2,1216.66,0.36969720864217,1
15391,0,219,1,289.87,0.1651474530831099,1
15392,56,9,3,1376.09,0.3962308784103454,1
15393,156,202,3,659.48,0.1892603690269673,1
15394,328,30,7,3103.26,0.3854754770540924,0
15396,0,218,1,508.2000000000001,0.1662198391420911,1
15400,140,55,3,586.1,0.3469011196972086,1
15401,116,87,2,216.95,0.3096435893392209,1
15402,204,22,4,1203.77,0.3852310361141776,1
15403,238,126,2,170.88,0.2678205330389528,1
15404,0,10,1,257.06,0.3892761394101877,1
15405,0,211,1,310.74,0.1737265415549597,1
15406,0,88,2,465.16,0.3085712032802397,1
15409,0,356,1,131.25,0.0182305630026809,1
15410,31,203,2,1234.88,0.1852468064973979,1
15413,47,326,5,6798.72,0.0621668506544709,0
15416,197,113,3,588.5,0.2847027282762971,1
15418,161,60,2,452.32,0.3385980129317142,1
15420,300,69,6,743.0,0.3407112442832361,1
15421,346,20,6,2854.98,0.3932581611733165,1
15422,291,14,5,1522.27,0.3967513010566157,1
15423,39,216,2,223.39,0.1713057877306418,1
15424,0,98,1,214.44,0.2949061662198391,1
15425,263,35,4,1944.57,0.3712900173474215,1
15426,216,4,5,1168.0,0.407475161646428,1
15428,334,22,3,668.97,0.3822898596435893,1
15430,60,102,2,954.75,0.2935577984545024,1
15431,0,137,1,153.24,0.253083109919571,1
15432,0,176,1,149.57,0.2112600536193029,1
15434,310,9,6,1525.5800000000002,0.4050544078221101,1
15437,0,275,1,193.29,0.1050938337801608,1
15439,248,39,4,1269.05,0.3670004731114967,1
15441,334,31,3,1254.21,0.3726383851127582,1
15443,168,109,7,1939.02,0.300756978394575,1
15445,0,225,1,171.0,0.1587131367292225,1
15446,349,11,3,406.95,0.3940861062923829,1
15447,97,162,4,337.71000000000004,0.2350969878568049,1
15448,0,309,1,294.17,0.0686327077747989,1
15451,164,69,2,233.21,0.3289465384008831,1
15452,121,25,3,1260.38,0.3790727014666456,1
15454,0,253,1,128.59,0.128686327077748,1
15455,0,232,1,38.25,0.1512064343163539,1
15456,328,38,7,1672.05,0.3768963885822425,1
15458,0,37,1,208.8,0.3603217158176944,1
15459,80,52,2,202.83,0.3471771014035641,1
15461,170,95,2,429.7,0.3010645008673711,1
15462,0,80,1,502.45,0.3142091152815013,1
15465,360,4,15,5301.03,0.4368869263523104,0
15466,347,24,3,1236.48,0.3801450875256268,1
15468,0,27,1,962.97,0.3710455764075067,1
15469,0,73,1,335.70000000000005,0.3217158176943699,1
15470,0,210,1,63.42,0.174798927613941,1
15471,170,15,2,847.08,0.3868553855858697,1
15473,0,79,1,274.8,0.3152815013404826,1
15474,0,230,1,163.1,0.1533512064343163,1
15476,62,15,4,2209.98,0.3927377385270462,1
15477,0,284,1,368.4,0.0954423592493297,1
15478,0,210,1,583.5600000000001,0.174798927613941,1
15479,0,368,1,147.4,0.0053619302949061,1
15480,210,100,4,5373.5,0.3015849235136414,0
15481,0,36,1,1993.34,0.3613941018766756,1
15482,350,21,7,3537.6,0.3951269515849235,0
15483,298,20,6,628.39,0.3932581611733165,1
15484,194,175,2,1061.69,0.2152736161488724,1
15485,364,8,5,3196.51,0.4031856174105031,0
15486,0,162,1,102.0,0.2262734584450402,1
15487,0,314,1,231.32,0.0632707774798927,1
15488,126,91,4,340.6,0.3112363980444725,1
15489,292,35,5,1285.3300000000002,0.3742311938180098,1
15490,0,65,1,217.6,0.3302949061662198,1
15493,265,24,4,2313.18,0.3830862639962151,1
15494,250,113,3,2480.82,0.2847027282762971,0
15495,0,14,1,246.5,0.3849865951742627,1
15496,0,266,1,146.14,0.1147453083109919,1
15497,338,17,7,7395.19,0.3994164958208484,0
15498,356,1,19,12723.18,0.451868790411607,0
15499,0,358,1,161.6,0.0160857908847185,1
15501,10,39,2,402.5,0.3611181201703202,1
15502,186,3,5,3608.54,0.4085475477054093,0
15503,0,361,1,120.06,0.0128686327077748,1
15504,144,155,3,371.02,0.2396625137990853,1
15506,96,16,3,1060.77,0.3887241759974767,1
15509,0,15,1,166.51,0.3839142091152815,1
15512,285,25,2,210.58,0.3761315249960574,1
15513,329,0,18,12992.33,0.45,0
15514,355,14,7,2459.09,0.4026336539977921,1
15515,0,22,1,171.81,0.3764075067024128,1
15518,340,14,7,2276.49,0.4026336539977921,1
15519,63,18,2,344.61,0.383638227408926,1
15521,303,35,8,4106.49,0.3830547232297744,0
15523,349,23,15,16947.98,0.416511591231667,0
15524,0,241,1,151.4,0.1415549597855228,1
15525,9,8,2,469.78,0.3943620879987384,1
15527,329,29,15,3145.86,0.4100772748777795,0
15529,27,1,2,1116.72,0.401868790411607,1
15530,0,147,1,311.37,0.2423592493297587,1
15532,173,11,6,2190.9700000000003,0.4029096357041476,1
15534,0,360,1,162.25,0.013941018766756,1
15535,44,39,2,551.42,0.3611181201703202,1
15536,0,44,1,259.09,0.3528150134048258,1
15538,125,172,6,3358.4,0.230255480208169,0
15540,0,10,1,247.38,0.3892761394101877,1
15542,225,147,3,918.45,0.2482416022709352,1
15543,0,94,1,114.98,0.2991957104557641,1
15544,307,7,12,4615.72,0.4248462387636019,0
15545,0,6,1,135.32999999999998,0.3935656836461126,1
15546,0,241,2,1079.1,0.144496136256111,1
15547,357,11,12,5199.55,0.420556694527677,0
15548,0,230,1,158.09,0.1533512064343163,1
15549,276,56,5,652.7,0.3517110865794039,1
15550,357,13,8,1643.17,0.4066472165273616,1
15551,155,29,6,1274.02,0.3836066866424854,1
15552,0,258,1,162.4,0.1233243967828418,1
15555,368,0,22,7307.18,0.4617647058823529,0
15558,0,274,1,214.13,0.106166219839142,1
15559,0,203,1,1109.4,0.1823056300268096,1
15560,0,32,2,153.52,0.3686248225831887,1
15561,279,18,4,1133.8,0.3895205803501025,1
15562,301,59,2,538.83,0.3396703989906955,1
15563,166,149,3,1466.56,0.2460968301529727,1
15564,212,98,2,70.74000000000001,0.2978473426904274,1
15566,331,27,2,227.87,0.3739867528780949,1
15569,258,25,5,2210.64,0.3849550544078221,1
15570,251,4,14,5145.52,0.4339457498817222,0
15571,347,21,10,3401.2,0.4039504809966882,0
15572,223,15,3,1515.81,0.3897965620564579,1
15573,110,253,3,599.73,0.1345686800189244,1
15574,92,7,3,816.4499999999999,0.3983756505283078,1
15575,0,254,1,30.1,0.1276139410187667,1
15577,2,358,2,139.1,0.0190269673553067,1
15579,49,18,3,953.9,0.3865794038795143,1
15580,293,11,8,1381.19,0.408791988645324,0
15581,371,1,26,4114.62,0.4724570257057247,0
15583,0,11,1,107.86,0.3882037533512064,1
15584,270,34,2,552.39,0.3664800504652263,1
15586,108,227,3,1139.1,0.1624507175524365,1
15587,99,27,3,608.4,0.3769279293486831,1
15588,0,312,1,579.6,0.0654155495978552,1
15590,224,17,5,1496.6,0.393534142879672,1
15591,91,217,3,217.9,0.1731745781422488,1
15595,0,122,1,357.6,0.2691689008042895,1
15596,134,0,5,1723.45,0.411764705882353,1
15597,0,210,1,238.8,0.174798927613941,1
15598,0,62,1,307.34,0.3335120643431635,1
15599,0,80,1,488.32,0.3142091152815013,1
15600,165,63,4,1199.31,0.341263207695947,1
15601,365,7,17,8183.56,0.4395521211165431,0
15602,369,3,8,1932.64,0.4173710771171739,1
15603,0,283,1,40.0,0.0965147453083109,1
15605,320,8,5,738.57,0.4031856174105031,1
15606,257,25,8,2310.83,0.3937785838195868,0
15607,156,178,8,1604.21,0.2297035167954581,0
15608,0,50,1,692.3,0.3463806970509384,1
15611,299,18,13,1405.83,0.4159911685853966,0
15613,0,245,1,433.72,0.1372654155495978,1
15614,188,72,4,3147.36,0.3316117331651159,0
15615,346,25,24,10974.23,0.4408374073489985,0
15616,0,73,1,317.11,0.3217158176943699,1
15617,111,31,3,828.5500000000001,0.3726383851127582,1
15620,0,44,1,389.18,0.3528150134048258,1
15622,218,62,8,4143.05,0.3541002996372812,0
15623,335,28,7,2136.02,0.3876202491720549,1
15625,165,11,5,1702.14,0.3999684592335594,1
15626,0,56,1,391.72,0.3399463806970509,1
15627,65,92,2,566.9,0.3042816590443148,1
15628,359,1,9,2782.02,0.4224570257057246,0
15629,82,85,4,2240.9,0.3176707143983599,1
15630,0,279,1,295.05,0.1008042895442359,1
15631,0,277,1,596.67,0.1029490616621983,1
15633,221,144,13,4352.46,0.2808705251537612,0
15634,0,18,1,311.1,0.3806970509383378,1
15635,0,30,1,100.35,0.367828418230563,1
15636,132,72,2,719.82,0.3257293802239394,1
15637,310,48,4,574.23,0.3573489985806655,1
15638,231,13,6,2265.2,0.4007648635861852,1
15639,153,86,2,639.76,0.3107159753982021,1
15640,352,7,15,11441.92,0.4336697681753667,0
15641,336,31,8,3458.35,0.3873442674656994,0
15642,0,364,1,105.78,0.0096514745308311,1
15645,11,49,2,443.16,0.3503942595805078,1
15646,38,7,3,526.97,0.3983756505283078,1
15647,0,50,1,169.0,0.3463806970509384,1
15649,19,2,3,1354.35,0.403737580823214,1
15650,106,156,2,553.88,0.2356489512695158,1
15651,176,55,2,612.76,0.3439599432266204,1
15652,97,22,4,1082.6,0.3852310361141776,1
15658,363,7,4,1399.37,0.4013168269988961,1
15659,266,21,2,226.04,0.3804210692319823,1
15660,306,0,7,1212.13,0.4176470588235294,1
15661,199,14,6,906.15,0.3996924775272039,1
15662,77,296,2,283.73,0.0855149030121432,1
15664,200,84,3,867.6,0.3158019239867529,1
15665,223,46,3,1773.11,0.3565525942280397,1
15666,23,107,2,632.94,0.2881958681595963,1
15670,0,191,1,152.15,0.1951742627345844,1
15672,0,360,1,45.3,0.013941018766756,1
15673,203,86,5,3533.77,0.3195395048099669,0
15674,313,52,8,4501.63,0.3648241602270935,0
15675,0,39,1,218.35,0.3581769436997319,1
15677,42,56,2,648.4,0.3428875571676392,1
15678,127,30,2,1541.19,0.3707695947011512,1
15680,371,1,8,3173.9,0.4195158492351364,0
15681,185,14,9,1563.54,0.4085160069389686,0
15682,88,234,2,318.24,0.1520028386689796,1
15683,0,108,1,330.79,0.2841823056300268,1
15684,188,182,3,173.95,0.210708090206592,1
15685,0,85,1,55.98,0.3088471849865952,1
15686,0,55,1,90.0,0.3410187667560322,1
15688,0,53,1,190.57,0.3431635388739946,1
15689,0,252,1,266.93,0.1297587131367292,1
15691,338,29,3,434.5,0.3747831572307207,1
15693,0,294,1,37.5,0.0847184986595174,1
15694,366,0,12,4331.41,0.4323529411764706,0
15695,83,232,2,721.0600000000001,0.1541476107869421,1
15696,260,58,5,1170.11,0.3495663144614414,1
15697,0,324,1,246.75,0.0525469168900804,1
15698,0,259,1,46.2,0.1222520107238605,1
15702,205,111,2,140.39,0.2839063239236714,1
15704,81,137,2,1524.34,0.2560242863901593,1
15708,55,4,3,1014.48,0.4015928087052515,1
15709,0,224,1,194.6,0.1597855227882038,1
15710,0,52,1,898.87,0.3442359249329759,1
15711,128,191,2,420.25,0.1981154392051727,1
15712,359,14,7,2400.05,0.4026336539977921,1
15713,357,1,3,654.09,0.4048099668821952,1
15714,102,88,3,453.93,0.3115123797508279,1
15715,63,190,5,658.02,0.2080113546759186,1
15716,362,4,8,1938.0,0.4162986910581927,1
15717,171,56,4,456.7000000000001,0.3487699101088157,1
15718,0,175,1,293.79,0.2123324396782841,1
15719,357,16,18,5177.45,0.4328418230563002,0
15720,0,185,1,143.19,0.2016085790884718,1
15722,195,80,6,3035.54,0.3289149976344425,0
15723,162,46,3,744.55,0.3565525942280397,1
15724,0,35,1,92.6,0.3624664879356568,1
15726,0,25,1,321.91,0.3731903485254692,1
15727,297,22,8,4266.55,0.3969957419965305,0
15728,64,14,2,544.6,0.387927771644851,1
15729,3,35,2,107.55,0.365407664406245,1
15730,49,16,2,605.7,0.3857829995268885,1
15731,0,188,1,125.3,0.1983914209115281,1
15732,301,7,9,1387.95,0.4160227093518372,0
15734,110,71,2,923.85,0.3268017662829207,1
15735,0,56,1,327.68,0.3399463806970509,1
15736,0,70,2,1815.72,0.3278741523419019,1
15738,356,7,26,8560.55,0.4660227093518372,0
15741,160,93,2,208.62,0.3032092729853335,1
15742,0,254,1,156.87,0.1276139410187667,1
15747,314,10,6,1588.57,0.4039820217631288,1
15748,0,84,2,465.45,0.3128607475161646,1
15750,371,1,12,4331.711,0.4312805551174893,0
15751,272,95,11,1380.44,0.3275350891026652,0
15752,84,7,3,1570.16,0.3983756505283078,1
15754,161,128,6,2579.04,0.2774404668033433,1
15755,356,14,11,3628.87,0.4143983598801451,0
15757,160,21,4,2225.94,0.3863034221731588,1
15759,226,146,4,577.89,0.2522551648005046,1
15760,0,265,2,13916.34,0.1187588708405614,0
15761,0,77,1,143.05,0.317426273458445,1
15764,44,69,2,1223.11,0.3289465384008831,1
15765,0,301,1,370.63,0.0772117962466488,1
15766,225,91,2,516.0,0.305354045103296,1
15768,260,111,31,14979.26,0.3692004415707302,0
15769,357,6,21,32451.6,0.4523892130578773,0
15770,0,247,1,321.45,0.1351206434316354,1
15771,89,239,3,1006.54,0.1495820848446617,1
15772,0,53,1,280.88,0.3431635388739946,1
15773,0,44,1,138.84,0.3528150134048258,1
15774,238,53,5,1059.14,0.3549282447563476,1
15775,0,266,1,45.6,0.1147453083109919,1
15777,172,31,3,715.5,0.3726383851127582,1
15778,0,66,1,307.95000000000005,0.3292225201072386,1
15779,69,98,2,124.08,0.2978473426904274,1
15782,0,65,1,1399.36,0.3302949061662198,1
15784,204,102,2,848.33,0.2935577984545024,1
15785,345,14,11,3640.96,0.4143983598801451,0
15786,118,52,2,3582.62,0.3471771014035641,0
15788,0,143,1,221.83,0.2466487935656836,1
15789,192,66,5,1610.71,0.3409872259895916,1
15791,112,164,3,1995.65,0.2300110392682542,1
15792,218,34,2,933.84,0.3664800504652263,1
15793,359,13,5,1433.96,0.3978236871155969,1
15794,0,371,2,777.0,0.0050859485885507,1
15795,260,65,7,1369.86,0.3479419649897493,1
15796,243,9,9,2464.27,0.4138779372338748,0
15797,100,216,2,613.6800000000001,0.1713057877306418,1
15798,188,127,3,1535.37,0.2696893234505598,1
15799,0,53,1,540.15,0.3431635388739946,1
15800,165,88,5,543.5,0.3173947326920044,1
15803,230,80,3,1513.84,0.3200914682226778,1
15805,343,20,13,4660.75,0.4138463964674341,0
15807,257,43,2,913.62,0.3568285759343952,1
15808,368,4,18,14674.96,0.4457104557640751,0
15809,75,94,2,758.6700000000001,0.3021368869263523,1
15810,286,21,4,1607.06,0.3863034221731588,1
15811,22,0,2,1671.9,0.4029411764705882,1
15812,288,70,7,3400.33,0.3425800346948431,0
15814,210,28,2,689.11,0.3729143668191137,1
15816,0,177,2,144.15,0.2131288440309099,1
15817,122,55,3,2766.4,0.3469011196972086,0
15818,0,223,1,340.5,0.1608579088471849,1
15819,200,66,6,2029.34,0.3439284024601798,1
15822,240,128,4,954.59,0.2715581138621669,1
15823,358,7,3,3882.17,0.3983756505283078,0
15824,78,88,2,890.94,0.3085712032802397,1
15826,0,203,1,943.97,0.1823056300268096,1
15827,328,7,16,1957.98,0.4366109446459549,0
15828,0,10,1,1108.82,0.3892761394101877,1
15833,0,372,1,80.4,0.0010723860589812,1
15834,47,11,3,1539.24,0.3940861062923829,1
15837,0,120,1,385.03,0.271313672922252,1
15838,357,2,16,40519.92,0.441972874940861,0
15841,343,21,5,1518.35,0.389244598643747,1
15842,134,28,2,548.8000000000001,0.3729143668191137,1
15845,145,171,3,714.51,0.2225043368553855,1
15846,0,20,1,107.01,0.3785522788203753,1
15847,213,63,3,433.3,0.3383220312253587,1
15848,0,256,1,139.94,0.1254691689008042,1
15850,349,11,4,819.87,0.3970272827629711,1
15851,0,161,1,109.73,0.2273458445040214,1
15852,0,161,1,96.55,0.2273458445040214,1
15854,352,11,9,2609.16,0.4117331651159123,0
15855,0,111,1,340.48,0.2809651474530831,1
15856,370,0,26,17832.77,0.4735294117647058,0
15857,0,65,1,273.48,0.3302949061662198,1
15858,362,2,9,2521.52,0.4213846396467434,0
15859,0,67,1,438.46,0.3281501340482574,1
15860,364,3,10,1528.0,0.4232534300583505,0
15861,224,91,4,1236.43,0.3112363980444725,1
15862,348,8,10,2095.41,0.4178914997634443,0
15863,105,252,3,289.86,0.1356410660779057,1
15864,0,16,1,244.44,0.3828418230563002,1
15865,290,48,2,1353.79,0.351466645639489,1
15867,355,4,17,5251.31,0.4427692792934868,0
15868,0,218,1,94.53,0.1662198391420911,1
15869,0,261,1,174.02,0.1201072386058981,1
15870,49,31,3,508.52,0.3726383851127582,1
15871,0,72,1,33.099999999999994,0.3227882037533512,1
15872,171,13,2,434.75,0.3890001577038322,1
15873,1,134,4,313.92,0.2651237975082794,1
15874,313,22,14,6878.88,0.4146428008200599,0
15875,0,281,1,111.72,0.0986595174262734,1
15876,39,44,2,1449.14,0.355756189875414,1
15878,171,196,2,330.77,0.1927535089102665,1
15879,317,39,4,1157.3,0.3670004731114967,1
15880,0,4,1,343.28,0.3957104557640751,1
15882,360,3,6,979.62,0.4114887241759975,1
15884,303,67,2,249.7,0.3310913105188456,1
15885,303,18,12,1572.47,0.4130499921148084,0
15886,181,51,3,871.78,0.3511906639331336,1
15887,148,41,3,1027.15,0.3619145245229459,1
15888,125,35,2,260.85,0.365407664406245,1
15889,360,4,7,1359.41,0.4133575145876045,1
15890,210,29,5,535.65,0.3806655101718972,1
15892,0,304,1,128.2,0.0739946380697051,1
15893,0,116,1,305.28000000000003,0.275603217158177,1
15894,0,4,1,156.74,0.3957104557640751,1
15898,360,2,22,4207.43,0.4596199337643905,0
15899,0,3,1,56.25,0.3967828418230563,1
15900,148,48,3,549.29,0.3544078221100772,1
15901,92,86,4,339.34,0.3165983283393787,1
15902,0,15,1,145.01,0.3839142091152815,1
15903,316,13,5,3813.08,0.3978236871155969,0
15905,0,178,1,114.69,0.2091152815013405,1
15906,76,9,3,987.95,0.3962308784103454,1
15908,21,125,2,764.57,0.268892919097934,1
15910,287,35,7,1449.62,0.3801135467591862,1
15911,106,258,8,1702.34,0.1439126320769594,1
15912,293,71,7,810.08,0.3415076486358618,0
15913,0,169,1,6.300000000000001,0.2187667560321715,1
15914,0,13,2,205.99,0.3890001577038322,1
15915,0,36,1,429.21,0.3613941018766756,1
15916,362,1,7,1899.08,0.4165746727645482,1
15917,131,241,4,437.53,0.1503784891972875,1
15918,0,266,1,248.65,0.1147453083109919,1
15919,0,3,1,270.72,0.3967828418230563,1
15920,301,59,5,404.14,0.3484939284024602,1
15921,243,31,3,466.08,0.3726383851127582,1
15922,0,8,1,369.5,0.3914209115281502,1
15923,0,7,1,127.08,0.3924932975871313,1
15924,0,366,1,102.82,0.0075067024128686,1
15926,0,177,1,134.44,0.2101876675603217,1
15927,0,282,1,123.39,0.0975871313672922,1
15928,0,291,1,293.53,0.0879356568364611,1
15929,0,279,1,594.0,0.1008042895442359,1
15931,0,63,1,239.9,0.3324396782841823,1
15934,11,52,2,2190.66,0.3471771014035641,1
15936,88,14,2,282.79,0.387927771644851,1
15938,100,91,4,330.23,0.3112363980444725,1
15939,0,9,1,2945.38,0.3903485254691689,0
15941,0,272,1,405.0,0.1083109919571045,1
15943,28,284,2,271.29,0.0983835357199179,1
15944,332,28,3,1839.14,0.3758555432897019,1
15945,372,0,4,646.27,0.4088235294117647,1
15946,131,137,3,2304.18,0.2589654628607475,1
15948,0,59,1,553.85,0.3367292225201073,1
15950,307,10,6,5415.2,0.4039820217631288,0
15951,0,16,1,304.95,0.3828418230563002,1
15953,367,4,11,2010.17,0.4251222204699574,0
15954,0,224,1,190.75,0.1597855227882038,1
15955,281,7,9,4242.1,0.4160227093518372,0
15956,175,186,2,617.6,0.2034773695000788,1
15957,0,55,2,501.21,0.3439599432266204,1
15958,147,38,3,388.64,0.3651316826998896,1
15959,0,317,3,579.49,0.0659359722441255,1
15960,61,9,4,410.95,0.3991720548809336,1
15961,0,14,1,451.29,0.3849865951742627,1
15962,0,84,1,295.83,0.3099195710455764,1
15964,0,298,1,272.96000000000004,0.0804289544235925,1
15965,369,2,10,2167.45,0.4243258161173316,0
15966,0,85,1,426.53,0.3088471849865952,1
15967,359,14,10,2622.77,0.4114571834095569,0
15968,0,23,1,418.05,0.3753351206434316,1
15969,96,60,2,460.95,0.3385980129317142,1
15970,0,233,1,703.22,0.1501340482573726,1
15971,346,20,6,1702.98,0.3932581611733165,1
15972,143,91,5,1810.27,0.3141775745150608,1
15973,62,1,3,680.62,0.4048099668821952,1
15976,140,45,4,1315.7,0.3605661567576093,1
15978,211,67,2,2180.64,0.3310913105188456,0
15979,0,237,1,329.22,0.1458445040214477,1
15980,65,125,4,4194.82,0.2747752720391105,0
15981,218,36,13,5954.29,0.3966882195237344,0
15982,0,240,1,324.51,0.142627345844504,1
15983,367,0,6,2483.8,0.4147058823529412,1
15984,369,3,21,5921.65,0.455606371234821,0
15985,124,71,5,1572.86,0.3356252956946854,1
15986,0,16,1,186.3,0.3828418230563002,1
15987,10,3,2,230.85,0.3997240182936445,1
15988,105,186,2,612.0600000000001,0.2034773695000788,1
15989,361,10,2,372.51,0.3922173158807759,0
15990,155,129,5,1217.94,0.2734269042737738,1
15991,0,169,1,150.55,0.2187667560321715,1
15992,57,31,2,854.61,0.36969720864217,1
15994,224,46,2,775.11,0.3536114177574515,1
15995,0,49,1,696.19,0.3474530831099196,1
15996,31,1,2,626.22,0.401868790411607,1
15998,345,28,11,5218.37,0.3993849550544078,0
15999,0,370,1,20.4,0.0032171581769437,1
16001,0,16,1,583.39,0.3828418230563002,1
16002,0,260,1,169.21,0.1211796246648793,1
16003,354,16,5,2878.46,0.3946065289386532,0
16004,208,109,5,2146.39,0.2948746254533985,1
16005,74,10,6,1820.83,0.4039820217631288,1
16006,0,22,1,245.77,0.3764075067024128,1
16007,159,18,3,1373.2,0.3865794038795143,1
16008,248,17,12,4905.35,0.4141223781737896,0
16010,35,11,8,1316.56,0.408791988645324,0
16011,372,1,14,2517.75,0.4371629080586658,0
16012,128,36,2,1574.5,0.3643352783472638,1
16013,360,6,39,20315.84,0.5053303895284655,0
16014,269,43,2,467.89,0.3568285759343952,1
16016,35,1,4,1025.18,0.4077511433527835,1
16017,286,52,4,1341.95,0.3530594543447406,1
16018,336,31,2,289.23,0.36969720864217,1
16019,343,16,18,13679.61,0.4328418230563002,0
16021,149,30,2,532.25,0.3707695947011512,1
16024,0,46,2,232.96,0.3536114177574515,1
16027,242,92,9,1113.74,0.3248698943384325,0
16028,0,230,1,82.2,0.1533512064343163,1
16029,359,7,47,41184.3,0.5277874152341901,0
16032,67,91,6,1970.45,0.317118750985649,1
16033,115,4,8,2019.73,0.4162986910581927,0
16034,14,29,3,491.02,0.3747831572307207,1
16035,0,195,1,217.73,0.1908847184986595,1
16036,196,59,2,1797.92,0.3396703989906955,1
16037,103,179,2,654.32,0.2109840719129475,1
16039,204,58,2,456.4,0.3407427850496767,1
16040,179,65,4,1103.35,0.3391184355779846,1
16042,74,14,3,1067.85,0.3908689481154392,1
16043,102,14,4,1082.6,0.3938101245860275,1
16044,0,70,1,340.84000000000003,0.3249329758713137,1
16045,81,51,4,2094.23,0.3541318404037218,1
16046,0,197,1,235.78,0.188739946380697,1
16047,0,317,1,107.14,0.060053619302949,1
16048,176,8,4,818.7900000000001,0.4002444409399149,1
16049,141,10,3,787.89,0.3951584923513641,1
16050,17,18,2,162.8,0.383638227408926,1
16051,0,316,1,188.44,0.0611260053619302,1
16053,197,48,4,2122.89,0.3573489985806655,1
16054,198,53,3,1327.98,0.3490458918151711,1
16057,181,154,3,1591.73,0.2407348998580665,1
16058,0,41,1,62.7,0.3560321715817695,1
16059,201,2,7,1757.91,0.4155022867055669,1
16060,93,35,3,541.95,0.3683488408768333,1
16061,0,66,1,89.65,0.3292225201072386,1
16062,157,14,4,1709.83,0.3938101245860275,1
16064,0,360,1,111.0,0.013941018766756,1
16065,97,0,8,2010.53,0.4205882352941176,0
16067,112,197,3,3395.29,0.1946222993218735,0
16068,0,228,1,122.93,0.1554959785522788,1
16069,0,52,1,457.7,0.3442359249329759,1
16071,127,162,3,750.5600000000001,0.2321558113862167,1
16072,121,63,3,3744.57,0.3383220312253587,0
16074,0,25,1,265.25,0.3731903485254692,1
16075,61,137,2,736.9300000000001,0.2560242863901593,1
16077,0,260,1,2300.4,0.1211796246648793,1
16078,0,304,1,283.79,0.0739946380697051,1
16080,64,20,2,385.4,0.3814934552909635,1
16081,307,1,4,1653.28,0.4077511433527835,1
16082,0,305,1,106.75,0.0729222520107238,1
16083,6,17,2,1033.8,0.3847106134679072,1
16085,308,15,7,1362.02,0.4015612679388109,1
16086,370,2,6,1743.6,0.4125611102349787,1
16087,300,24,5,1739.92,0.3860274404668034,1
16088,15,210,2,1437.43,0.1777401040845292,1
16089,122,21,2,271.44,0.3804210692319823,1
16090,0,259,1,205.91,0.1222520107238605,1
16092,74,139,3,770.08,0.256820690742785,1
16094,227,10,7,2617.33,0.4069231982337171,1
16095,0,91,1,447.05,0.3024128686327078,1
16096,228,51,3,1264.35,0.3511906639331336,1
16098,351,8,8,2442.47,0.4120091468222678,1
16099,229,52,4,841.3,0.3530594543447406,1
16100,0,97,1,582.64,0.2959785522788204,1
16101,126,69,3,1938.46,0.3318877148714714,1
16103,311,24,16,4762.07,0.4183803816432739,0
16104,314,53,8,2476.25,0.3637517741681123,1
16105,165,73,4,2049.23,0.3305393471061347,1
16108,197,69,3,1393.42,0.3318877148714714,1
16109,0,333,1,327.6,0.0428954423592493,1
16110,0,157,1,481.79,0.2316353887399463,1
16111,0,63,1,562.48,0.3324396782841823,1
16115,176,32,4,907.17,0.3745071755243652,1
